chain_seed,iteration,logpost,beta_tenure,beta_monthly,alpha_month,alpha_one,alpha_two,mu_alpha,tau_alpha,z_alpha_month,step_beta,step_z_alpha,step_mu_alpha,step_tau_alpha,chain
11.0,17230.0,-2988.528027232167,-0.785204190460559,0.38833925357759935,-1.244090602135355,-1.988227748509389,-2.7718124230402776,-2.766836913765323,1.5357967877124843,0.9915024720803365,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17235.0,-2988.1147260389466,-0.7445327813248351,0.3621849131554378,-1.2400072925827266,-1.9861398746344228,-2.7718257650818225,-2.766836913765323,1.5399150926765264,0.9915024720803365,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17240.0,-2989.6151635146566,-0.7046752406478651,0.3625609998836314,-1.135342013213272,-1.8814745952649683,-2.667160485712368,-2.6621716343958686,1.5399150926765264,0.9915024720803365,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17245.0,-2991.6088216962858,-0.6645831392209278,0.31311092998941703,-1.224170156696013,-2.071697088809193,-2.5772405103502933,-2.69806988360883,1.4411969937240587,1.0226913692792643,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17250.0,-2992.328895044976,-0.7112300945907916,0.33752877298858647,-1.1988419760890063,-1.6953584603330696,-2.471250107976996,-2.69806988360883,1.49351479163333,1.0038252824267282,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17255.0,-2991.8540630937223,-0.7079904881111073,0.34637393981443626,-1.1200710407910353,-1.7720567382869712,-2.2971898057422955,-2.6016751926993096,1.4243927121073234,1.0401654960143043,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17260.0,-2993.2116732106915,-0.7690638480818835,0.4104241120926071,-1.2079565181285972,-1.8882046668994956,-2.285694509389336,-2.574991501545367,1.3322762090993092,1.0260897658308852,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17265.0,-2991.815823533744,-0.7505621124328622,0.33990252137743676,-1.0863192379357034,-1.876407333478609,-2.356180683648124,-2.574991501545367,1.3399148254274988,1.111020070350146,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17270.0,-2990.334314079888,-0.7288409591985838,0.29590124984843214,-1.0242784943820702,-1.7238697396500533,-2.375974362315712,-2.481384535774353,1.3399148254274988,1.0874616906544,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17275.0,-2990.160321372169,-0.7288409591985838,0.29590124984843214,-1.0435981276471005,-1.7226890350594801,-2.355684835005772,-2.4580061416669277,1.3006508883716918,1.0874616906544,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17280.0,-2990.994553189344,-0.7917009378985966,0.2866720230777135,-1.0895562921489779,-1.8020294519951392,-2.4790118642871324,-2.4580061416669277,1.2382499857881542,1.1051482860683601,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17285.0,-2991.051961363051,-0.7917009378985966,0.2866720230777135,-1.1494080944297465,-1.806429627766501,-2.4307226504849155,-2.411351798553099,1.1418772666361388,1.1051482860683601,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17290.0,-2993.5990407693703,-0.7917009378985966,0.2866720230777135,-1.0378937716826566,-1.7558004686240967,-2.561469763602057,-2.5041579745164917,1.2759752432272953,1.1491321721299594,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17295.0,-2993.1211713822136,-0.7807557834481154,0.3087258020887261,-1.1241821518195398,-1.9565903652848302,-2.543385141223921,-2.5041579745164917,1.1398413356199129,1.210673608310967,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17300.0,-2993.853973429235,-0.7716394551027255,0.31815218056613503,-1.0821697736318006,-1.9414151477853832,-2.5471284128001273,-2.506636547163442,1.1765902583099512,1.210673608310967,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17305.0,-2995.143514553469,-0.7893064136794007,0.3525838238769902,-1.1210965149695002,-1.9746097751884168,-2.5762822649470554,-2.536060524695084,1.1687411041359246,1.210673608310967,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17310.0,-2996.497239826453,-0.7572719585892789,0.36825579111619466,-1.1598457374432052,-1.9454312276178416,-2.499218965690477,-2.462198315860833,1.0757255873732672,1.210673608310967,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17315.0,-2995.1127451164216,-0.7823752276299267,0.4081989797169893,-1.0761648438439952,-1.8617503340186317,-2.415538072091267,-2.378517422261623,1.0757255873732672,1.210673608310967,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17320.0,-2994.927445563501,-0.7874420268754203,0.3912539743449104,-1.0761648438439952,-1.8617503340186317,-2.415538072091267,-2.378517422261623,1.0757255873732672,1.210673608310967,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17325.0,-2996.5104378104384,-0.8052817004900349,0.4111770221145282,-1.0655264664271185,-1.907109984721767,-2.4313437805980453,-2.466444900426635,1.1173544902205097,1.253781540469798,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17330.0,-2998.021676157298,-0.8406155725052199,0.432836057984444,-1.1111930151572043,-1.661610867457502,-2.541177121990049,-2.4967842763049997,1.0861543863878835,1.2756853708023217,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17335.0,-2998.4151163766164,-0.8406155725052199,0.432836057984444,-1.059738961625084,-1.6046624535497744,-2.4754487349102514,-2.431499025819106,1.0753122169389429,1.2756853708023217,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17340.0,-2998.913613114403,-0.8896545159955518,0.44558714078999817,-1.149189002336486,-1.653771858910208,-2.4600939129698665,-2.4193977967490983,0.9957069536775631,1.2756853708023217,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17345.0,-2996.3374014055858,-0.897249726724903,0.5183152355676411,-1.1382387268598575,-1.6428215834335795,-2.449143637493238,-2.40844752127247,0.9957069536775631,1.2756853708023217,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17350.0,-2996.1707083314036,-0.8344504221047543,0.5034394350707196,-1.035345219523732,-1.5825694611838057,-2.457032334462424,-2.412897063025261,1.0798523484165536,1.2756853708023217,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17355.0,-2995.5147389746876,-0.825148742518903,0.5019462935969173,-0.9732177372011928,-1.5505725461408053,-2.3994833687686103,-2.395641077995189,1.0714985335900502,1.3275084344055743,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17360.0,-2994.0420699363067,-0.825148742518903,0.5019462935969173,-0.9820208812410827,-1.737467942112547,-2.2680325707662248,-2.480246274668729,1.0714985335900502,1.398252397423121,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17365.0,-2994.211077713714,-0.8185189188309088,0.5060553984001505,-1.072953984394142,-1.646007748899236,-2.3148175279322967,-2.492453541317722,1.0720045752246357,1.3241543830408817,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17370.0,-2993.856835824853,-0.8417228855550352,0.5329391761701747,-1.0949810962097704,-1.7547066244494598,-2.1080992253025865,-2.437750298148794,1.0720045752246357,1.252577864845073,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17375.0,-2994.0778379392686,-0.8566118258365731,0.5769938171703172,-1.0923451600652594,-1.710833303562068,-2.3034547146199977,-2.476520659515054,1.0720045752246357,1.2912029775243676,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17380.0,-2992.8386017986954,-0.8207181037243244,0.5513692371610008,-1.144513149632145,-1.7723958874264718,-2.6786417764586554,-2.5057984861010962,1.0765460247087033,1.2644933938958105,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17385.0,-2992.7365189776256,-0.7758612866642162,0.511411923652535,-1.105646892139825,-1.7335296299341518,-2.639775518966336,-2.4669322286087763,1.0765460247087033,1.2644933938958105,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17390.0,-2994.6356255778087,-0.7821163116835466,0.5613443471044309,-1.0728850842662052,-1.6838435292170324,-2.565661973615084,-2.397477595321776,1.0475282175849092,1.2644933938958105,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17395.0,-2993.7295189140636,-0.7969407144497186,0.519167822928193,-1.0351058072297794,-1.6601661799464724,-2.562338447273529,-2.390272096362214,1.0717068951679278,1.2644933938958105,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17400.0,-2994.8836463566877,-0.7966062349883676,0.5449937557523113,-1.079519827097685,-1.5978245161437186,-2.4101797199579043,-2.3411160502135413,1.0404187891090217,1.2125850055017204,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17405.0,-2997.1770339754894,-0.8016496164463915,0.5513528840293453,-1.072897030446227,-1.9067025593053324,-2.6311528162774236,-2.3411160502135413,1.0404187891090217,1.2189505159296217,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17410.0,-2993.957440544958,-0.8244208204900928,0.5078992032252613,-1.2170584754262617,-1.7911616068932366,-2.6706963653182765,-2.3411160502135413,0.9508529270076169,1.1821571379337776,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17415.0,-2996.298954024647,-0.8170054565278533,0.5168985213625971,-1.1715741171469662,-1.726277196414154,-2.5760907788174348,-2.2576476182875513,0.9187217725038387,1.1821571379337776,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17420.0,-2998.098590329177,-0.8081702465412285,0.4713412004753018,-1.237791204733638,-1.7924942840008256,-2.6423078664041064,-2.323864705874223,0.9187217725038387,1.1821571379337776,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17425.0,-2993.807497039302,-0.7546416462730501,0.4731842575959018,-1.2646131647641046,-1.8193162440312922,-2.669129826434573,-2.3506866659046897,0.9187217725038387,1.1821571379337776,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17430.0,-2991.2363967890465,-0.7763726532792442,0.5240113271410538,-1.2719839955661654,-2.0216295449803776,-2.696659689467732,-2.3035452507479404,0.8386126618553236,1.2300807060312888,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17435.0,-2990.732743739335,-0.8171022140373702,0.5119308922056304,-1.2471373146121227,-2.043150182215656,-2.6074763086059214,-2.279545548793292,0.8386126618553236,1.2310906824338874,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17440.0,-2990.551834136742,-0.8171022140373702,0.5119308922056304,-1.2638574363949562,-2.0598703039984896,-2.624196430388755,-2.2962656705761253,0.8386126618553236,1.2310906824338874,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17445.0,-2991.321784864734,-0.8171022140373702,0.5119308922056304,-1.2523608966825266,-1.9559518105097278,-2.417616406413974,-2.2851564260905097,0.771891620723608,1.338005882794519,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17450.0,-2991.2842230635065,-0.8171022140373702,0.5119308922056304,-1.2869264489579693,-2.0176537757371187,-2.4213240920972106,-2.340599855673529,0.7334623804537467,1.436574573959361,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17455.0,-2991.310526504849,-0.8289597665527428,0.5224816654911104,-1.2869264489579693,-2.0176537757371187,-2.4213240920972106,-2.340599855673529,0.7334623804537467,1.436574573959361,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17460.0,-2990.7622856236585,-0.8614751082534697,0.4737708677335129,-1.393560492810963,-2.0817345489360486,-2.461897475333325,-2.3858741446442364,0.6907498363265232,1.436574573959361,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17465.0,-2992.9593413384987,-0.8214428172432867,0.4502256782871422,-1.4090795910988554,-1.9474188749516053,-2.350240964945427,-2.285370411254137,0.6815344444294564,1.2857616035662947,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17470.0,-2990.106179677025,-0.7938463826487642,0.4888083082403135,-1.2841121175011212,-1.9310569716072652,-2.3939800829625235,-2.3433736888773886,0.7771177811951828,1.3630643861309624,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17475.0,-2991.5033388257057,-0.8049966296450196,0.5083507192862453,-1.3245479524264894,-1.9571025501385266,-2.409728675250091,-2.3602479396835205,0.7598320356654977,1.3630643861309624,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17480.0,-2995.989373755637,-0.8459015570047911,0.5185169906690456,-1.2561329302465452,-1.9593385612339977,-2.3313796938647644,-2.3602479396835205,0.7598320356654977,1.45310405143676,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17485.0,-2993.665551466229,-0.8215775841064413,0.45472783479690304,-1.3387034891200018,-1.8290418155710815,-2.536468294979409,-2.389713665678456,0.6806691256322989,1.5440838095633198,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17490.0,-2994.3833573341635,-0.8608346544545425,0.4507291194296904,-1.3335079128388403,-1.8743903867402691,-2.6547384926188116,-2.4928563743530554,0.7508326001048408,1.5440838095633198,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17495.0,-2993.758078007847,-0.8977405688493885,0.5038071418013923,-1.3213585643776466,-1.8622410382790755,-2.642589144157618,-2.4807070258918618,0.7508326001048408,1.5440838095633198,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17500.0,-2991.6171711543907,-0.8453248858929234,0.4990942739094111,-1.3378412588439486,-1.802716345479853,-2.609524836025751,-2.410150323749094,0.7131838908895719,1.5035519991451682,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17505.0,-2988.3970028625085,-0.8429925974479942,0.40181809402673196,-1.330538815830758,-1.9015212215179482,-2.40553918204979,-2.365805759876704,0.6904868158289942,1.4993290535214796,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17510.0,-2991.1493153334013,-0.8481956449641891,0.3922287910177249,-1.289181929566638,-1.7253077535786079,-2.3468012212860265,-2.2841658179057065,0.7208738982168549,1.3802467960072475,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17515.0,-2988.5620179285884,-0.8481956449641891,0.3922287910177249,-1.3277040608379609,-1.9315719460520495,-2.336134439013235,-2.4040732919231447,0.7463186392106985,1.4422381735280585,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17520.0,-2988.797586844432,-0.8481956449641891,0.3922287910177249,-1.348338636535585,-1.9522065217496736,-2.356769014710859,-2.4247078676207687,0.7463186392106985,1.4422381735280585,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17525.0,-2989.168725710997,-0.8314250673132775,0.38198793428986566,-1.3151867173198808,-1.9190546025339694,-2.323617095495155,-2.3915559484050646,0.7463186392106985,1.4422381735280585,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17530.0,-2989.2196520881434,-0.8265938277665658,0.376588733832875,-1.2686294030873397,-1.9185085746546173,-2.353896420589819,-2.4270118263389926,0.803183859998639,1.4422381735280585,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17535.0,-2988.6035183566596,-0.7863329743172812,0.4192091586058035,-1.2147364791072683,-1.9273143397523955,-2.3840816561261673,-2.3776320552342196,0.8039247137633373,1.4465229843267255,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17540.0,-2988.4024593485346,-0.7863329743172812,0.4192091586058035,-1.2255044542600393,-1.845461590084209,-2.461795635004436,-2.376828660304039,0.7675932931140325,1.4999143639898387,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17545.0,-2989.7725462466187,-0.8156335450355041,0.389205211099973,-1.2205845693146504,-1.8431909309288415,-2.462158719301187,-2.376828660304039,0.7708734036746793,1.4999143639898387,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17550.0,-2990.8016868208474,-0.8254222325052851,0.33569935090519454,-1.3170741787987617,-1.9396805404129527,-2.5586483287852984,-2.4733182697881504,0.7708734036746793,1.4999143639898387,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17555.0,-2989.9070560138075,-0.8112592086909226,0.3269573916716991,-1.2369874584308096,-1.8710862048879706,-2.4995697257863223,-2.4634492927455645,0.7446462894098476,1.6470394759997518,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17560.0,-2991.3370958223754,-0.8037592079902456,0.3624869918366247,-1.2707748085328245,-1.8045053636369135,-2.4201970500473613,-2.4663606773526485,0.714949038611452,1.6722672585753067,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17565.0,-2988.911919751965,-0.7860158670747204,0.4016708747990819,-1.268837694406704,-1.821960286555981,-2.5070508941547547,-2.485533630835664,0.7894433830576034,1.5412073399317874,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17570.0,-2992.4387201887857,-0.7860158670747204,0.4016708747990819,-1.130476052720737,-1.9661054284522788,-2.4947722990766197,-2.4810472513769013,0.806003522684048,1.6756393249481938,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17575.0,-2990.3131217183527,-0.8068670585235812,0.33866301657542053,-1.3594797281401045,-2.046499622816159,-2.687012925232076,-2.624343667679079,0.806003522684048,1.5693032399249187,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17580.0,-2989.0892497513723,-0.8167652613816335,0.353284524192957,-1.32299761422632,-2.0100175089023744,-2.6505308113182915,-2.5878615537652943,0.806003522684048,1.5693032399249187,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17585.0,-2989.6592853514926,-0.8167652613816335,0.353284524192957,-1.3508307726532667,-1.9958658209853408,-2.5304951256573474,-2.590955023165114,0.806003522684048,1.538608970817084,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17590.0,-2990.9283560011786,-0.8542330160589096,0.36305849240551474,-1.350986426415776,-1.9219421730918886,-2.467485716175455,-2.580196086869827,0.806003522684048,1.5250673549920686,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17595.0,-2989.8692598181938,-0.8823188538632637,0.3196303936431175,-1.395204651285853,-1.9989311408667247,-2.444365591325566,-2.580196086869827,0.7811449385829383,1.516993040668799,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17600.0,-2992.230294821825,-0.8720933817148466,0.3012179134695712,-1.3734919987358567,-1.9772184883167285,-2.42265293877557,-2.5584834343198306,0.7811449385829383,1.516993040668799,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17605.0,-2993.2131606955486,-0.925550647959521,0.37842414375219896,-1.4520097295871686,-2.0415073981252716,-2.4764437054824864,-2.6090729040046607,0.7627346621889419,1.516993040668799,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17610.0,-2995.781475162946,-0.8839511101036146,0.3699716011347472,-1.473423148028948,-1.9035944309946837,-2.5739843875167563,-2.6815413416571565,0.7627346621889419,1.583929842864461,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17615.0,-2995.7767128033042,-0.8839511101036146,0.3699716011347472,-1.4699116078470869,-1.9000828908128227,-2.5704728473348952,-2.6780298014752955,0.7627346621889419,1.583929842864461,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17620.0,-2995.651018588935,-0.9183796582513127,0.421457648924625,-1.4848117479729315,-1.9322847981351834,-2.61121101228143,-2.717696563239186,0.7627346621889419,1.6164006651120948,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17625.0,-2995.8265300995386,-0.9183796582513127,0.421457648924625,-1.491874394424532,-1.9337848589890898,-2.604271268370921,-2.7094330859956743,0.7532530255960433,1.6164006651120948,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17630.0,-2994.916000075009,-0.9183796582513127,0.421457648924625,-1.4661582485143205,-2.033658449584336,-2.593086285848284,-2.69270830750641,0.7120887656000813,1.7224679256924786,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17635.0,-2996.64468716664,-0.8619753008691066,0.41661677999206315,-1.5267707505387915,-2.0815130685988716,-2.628364495419969,-2.7257469300345467,0.6960804097491303,1.7224679256924786,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17640.0,-2995.7938277575518,-0.8459950741088962,0.4075845116210901,-1.4771924570281119,-2.094072448516831,-2.6171867198254963,-2.675767197141795,0.6880141086616527,1.7420787234220958,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17645.0,-2997.6673523639274,-0.867950274001398,0.39036682428696007,-1.5146652611397717,-2.2506071679496493,-2.5042523723114574,-2.787743585305071,0.6855520589810038,1.857011889159209,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17650.0,-2997.574918187105,-0.867950274001398,0.39036682428696007,-1.4881091452025783,-2.153342155755043,-2.507701511073954,-2.862165790599326,0.6580332951683616,2.0881263235246896,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17655.0,-2996.835052065026,-0.8636413551252576,0.3650808985225907,-1.5446915250038804,-2.206053298252849,-2.5769017991720427,-2.8282992168489662,0.6414272629512531,2.001174203196656,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17660.0,-2997.480659793703,-0.8384544922067008,0.35682124047055813,-1.3597176113625913,-2.0324821925770395,-2.4085516173671317,-2.6517735342846245,0.6415820958249315,2.0138590701486727,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17665.0,-2996.6592721639654,-0.8546352824927327,0.3592779069794892,-1.4226089543841454,-2.0969515895759336,-2.5175778791078502,-2.6764355626954184,0.6383627239861546,1.9641287957447642,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17670.0,-2995.015477486844,-0.8048468370735121,0.38633519051574433,-1.4079564140913927,-2.1157517718879753,-2.5969348796156155,-2.7039804901026243,0.6383627239861546,2.0302314457185333,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17675.0,-2999.9871162458035,-0.8268630292727743,0.46451076723435897,-1.3508867224381302,-2.2625934224582824,-2.721468878711708,-2.7429830638434867,0.6400226135400747,2.175073680139883,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17680.0,-2998.81515473105,-0.8103122993116525,0.48928147573315117,-1.353214289629096,-2.257321204552682,-2.5502793241883306,-2.6789245198103786,0.6400226135400747,2.071349046322836,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17685.0,-3001.542208453179,-0.8028605881840264,0.48210128823979215,-1.4828586523855967,-2.2758211447369137,-2.5327650933632477,-2.645595570893777,0.5613428217577959,2.071349046322836,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17690.0,-2999.2173191740244,-0.8880751685848437,0.47866080918998144,-1.4732592102188973,-2.2599370058747614,-2.5148445217562627,-2.626780751026474,0.5568938479274494,2.071349046322836,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17695.0,-2998.111170988782,-0.774040819149704,0.4761084918831417,-1.5086034398876749,-2.191907900083539,-2.6249648631461375,-2.626780751026474,0.5941382335549091,1.8820154098624582,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17700.0,-2996.4762136940894,-0.7290519224565042,0.44800366998626023,-1.4350442484137707,-2.137486932262133,-2.58267310199051,-2.5845398498760215,0.6107790592141106,1.8820154098624582,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17705.0,-2994.7568813852135,-0.7290519224565042,0.44800366998626023,-1.3797642480669845,-2.0946113879664754,-2.7755086015709716,-2.6013574916933258,0.6107790592141106,2.0000575088447947,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17710.0,-2994.0230503046846,-0.7629910971333523,0.42486939630854537,-1.4255967911613898,-2.1201056259860365,-2.6895888617743506,-2.6195350509911397,0.5909280968201527,2.020445915932005,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17715.0,-2995.2122895515745,-0.8481186859997522,0.39136462334484956,-1.3936108877217783,-2.129871969108216,-2.721457757672072,-2.6468147896125274,0.632872254070626,1.980184616769274,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17720.0,-2996.316601208622,-0.8481186859997522,0.39136462334484956,-1.4742988631296925,-2.1466773339981695,-2.7674178828905163,-2.6468147896125274,0.5951350680831775,1.970167764200649,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17725.0,-2996.543347395071,-0.8316938663015587,0.3635364559391459,-1.4742988631296925,-2.1466773339981695,-2.7674178828905163,-2.6468147896125274,0.5951350680831775,1.970167764200649,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17730.0,-2997.1374264644137,-0.82296211856268,0.3679753559383767,-1.4031445032810232,-1.9618238816847655,-2.7327528888895873,-2.5279154237698807,0.575470905481338,1.9545226522756551,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17735.0,-2998.6814382836606,-0.8541440449872016,0.38015610999450616,-1.3868426647413123,-1.9388333037281331,-2.7005324316185035,-2.4981473649226,0.5685811309924667,1.9545226522756551,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17740.0,-2999.661326384505,-0.8541440449872016,0.38015610999450616,-1.359052450491872,-1.934470416836366,-2.7817224499854456,-2.494055848114763,0.5685811309924667,1.9962030671713045,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17745.0,-2999.880893346792,-0.8155301096100176,0.3410423865497463,-1.3605874709992962,-1.9634869952852987,-3.0474936473432566,-2.5653132503818665,0.6229032853388813,1.9340494868752491,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
11.0,17750.0,-2998.301619362671,-0.7901239481228122,0.38244052315924343,-1.3605874709992962,-1.9634869952852987,-3.0474936473432566,-2.5653132503818665,0.6229032853388813,1.9340494868752491,0.033762410271909314,0.14105837548534658,0.12256328959867838,0.17994073494184912,1
